Transaction_ID,Category,Subcategory,Date_Categorized,Source
TXN_8EBB13BD,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_CDDCFA34,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_4115F2AD,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_AB733D31,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_6202A637,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_CC2ECF16,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_C81E07BA,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9A8F81F2,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_80967DED,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_C4CFBA98,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F5DDC311,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_20E42A62,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_56C58343,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_49352FCD,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_AE794DC6,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_CE9E79CE,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_02E298F0,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0A729F3C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_29A4BD8A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0F24ED70,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_031331FC,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_1582DF3E,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_64609F7E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_7551B5D3,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_CC89BD4D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_AE6E7CB4,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_A29D7262,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_04A7725E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3BE6BE4A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_690CAE1B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_85EA0572,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_66C19064,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_DAB4AF64,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3E59EBE7,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_1114B701,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_A578F770,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9C824C06,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_1A7DED38,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3A127486,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_BC5203C3,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_8502C891,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_CABE873D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_15DD2A6D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_20FED49F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_49C04D0C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_95E64FE0,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_452B1523,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_12CE5109,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_8A749B9C,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_BE8F3304,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_80A5B309,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_8C114CC7,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2F48B14F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_6C883E12,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3D4B9590,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_33D657F3,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0366BA4A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F35534CB,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_EC69E798,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_E92E1E86,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D7F4D9A1,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2103991B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3C451DCF,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_A69C45AB,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_37A38EA3,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_BDB323CD,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_82F78777,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9CAAF2F9,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D7FB0A4E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0D1E2FC3,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9B8F7E56,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_1DA804CF,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_DDD29E43,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_6706DF76,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_DB57AE53,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_DF8D5B58,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D32C995D,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_FF6324DB,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_FC5C6B31,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_CCA20E6E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_6E6A277F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9FC301F8,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_DBB168F0,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2C096AB5,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_6EBA1594,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_E72F3494,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F6DB912C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_64AA348C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_01F04D5B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_BF3674B1,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_506F8A8D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_5AFAFBFF,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_9E8EAE29,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_AE25B29C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_C738B5E0,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_A432B6CB,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2E747BE3,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_ED29B25A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_BDCE4D83,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_6BDBE57F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_679131E7,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_AC647A72,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_27C3A170,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_D3FCB774,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_AAB560A9,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_6CA534D6,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_AA014DFF,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_88367C97,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_DDE70FD2,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D7252E14,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_BF9F77AC,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_A9036F2A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_17F5A090,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_8E3726A9,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_70D2E037,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_FD25DAED,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9152AFFD,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_14B1A68A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3C38CADD,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_A9248AEB,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F154EF05,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3182AE51,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D2D59FFD,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_CE1958B0,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_87019DEF,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_AB2EBBCE,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_06B52777,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_B3CC3818,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D769DBBF,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_99DC5E0A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9B5CD193,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_C2AAF507,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_87FFAD0C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_33A3F300,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D1096A0E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_913F551B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D27A2E43,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_E3553298,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_A3391377,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_36F00749,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_B32CFE28,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_BE0EFEB4,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_697752FA,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_CB81C68D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D220B1FD,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_8322477B,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_43C376BB,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_185359D6,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0F9240C7,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_59435EB5,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_ADC4C79B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3A685884,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F5FB1B8B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_B37DE0ED,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_02F825FC,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_FE93C94E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0DB0C922,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0B1A30E7,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_B38F4F66,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_3F5F60F8,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_906CD968,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_76FE121B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_7A1E60A8,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_6B1016F5,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_A4EDC7B0,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_EED06D43,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_BFE5E289,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_5E4218CB,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_6FAA13EA,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_97F001D1,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_52C7AAE4,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_AC9948D7,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_428D9B51,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_98CC983B,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_E1CA7681,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_3E4E70C7,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_8BA43014,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_8F8828E1,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_48D95D24,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D4C138C1,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_32779E48,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_8A6EFA7F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_053D52E9,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_7B1D37D3,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_332828B0,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_774FB81D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D2780870,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_BFB1DC9C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_8B487586,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2C68E8CC,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9227D318,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_4160FC4C,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_2C35ECDE,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_37ADE206,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9475EC2D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_34B2AFFA,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_8FA1411C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_DDD9BEE4,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_6EA8F513,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_DE04189E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_4B78D744,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_EF6B52A1,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_B51379F9,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_D6439F52,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_C429EC27,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_6882D0B7,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3BA16DE8,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_C6DA8251,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_4BB479A2,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_DD7B1F27,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_1D9B796D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_13C4EDF0,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3ACF3A8E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_A9625AA8,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_654D36D3,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_19093ED8,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_859E9231,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9CF9B491,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_51D8A2A0,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_1E1D92A9,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_70AE469C,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_F49A830F,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_62FD62DF,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2951BCC0,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_8AA6A4A3,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_DA9270AE,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2EA3145C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_CC3114F8,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_EAFB5081,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D8564954,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_6FAF4AA5,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_E164AB6A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_44EDE282,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_25982065,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2E990081,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_C25528C3,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_50777CC1,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F8D2906D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0CEB1575,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_FDD9CC0B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_5944286E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0EA6E4BF,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_791614C7,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_F5AFDE80,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_A91B2B86,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3A41F12E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_680AE6F2,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_EE3127A6,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_512FCF25,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_B32ED050,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_EDDA98D5,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2D35CB35,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2112EFE5,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2375EEAD,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_791840A5,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_B0834092,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_863C4B6D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2ADB181A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_435A6C98,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_CB16D89F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_74104FCC,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_E8B563AA,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_29CC0F3A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_BD5B1F09,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_093EA9F2,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_00B98CE5,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_50475FAA,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_69CA6907,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_4C4E7003,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_285707F6,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3CA66F26,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_FB40E7E6,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_B7924973,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_72D89DA0,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_DCB03397,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_5F146BE5,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_42EB67AB,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_02DA5687,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F269BA5E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_DA0A4E3C,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_2FEAF3D4,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
